Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-58-8387-01A-11R-2296-07	0.116095935392442	0	0.255258753958183	0.144480780281369	0	0	0.0980374210123284	0.0547768810122548	0.0216268137511811	0	0	0.00589055440914015	0	0.0547747576335495	0.0971607815315054	0.0384443781347932	0.0625944225734263	0	0.0439916917131267	0	0	0.00686682859670011	0	0.519669426510296	0.853571831420938
TCGA-18-3407-01A-01R-0980-07	0.0338497362211265	0	0.102003589697394	0.0776473493135185	0	0.190689563019907	0.0474469941175823	0.026649508080472	0.0139317188531203	0	0.0359920854204548	0	0.00783258643153134	0.189218988958318	0.0414085033837614	0.0881617405281897	0.00477758445975594	0.0939066898026687	0.00106269391452008	0.023495029474973	0	0.0219256383227066	0.026	0.194122357192116	1.00567820029731
TCGA-21-1078-01A-01R-0692-07	0.120589391610717	0	0.0667975555644337	0.075386671265269	0	0.180991429740748	0	0.00113942034281885	0.0585056909302733	0	0.102767876528314	0.0256110883106007	0.017019367805235	0.00934871802455028	0.0402779587449964	0.124350612437982	0.0530591296688475	0.0460702855171576	0.0767649895805466	0	0	0.00131981392750992	0.018	0.236710550862632	0.986305457497398
TCGA-22-4607-01A-01R-1201-07	0.193138929562571	0	0.14205005123599	0.0368646604465531	0	0.127987229277649	0	0.0124622069938908	0.026175503746659	0	0.020611459576993	0.00894753397705487	0	0.124871187750319	0.0361789247172873	0.123150354677528	0.0253195770711101	0.0264440391148195	0.0323517198968809	0	0.0121395851981835	0.051307036756511	0.001	0.404990747296632	0.915002955800369
TCGA-66-2763-01A-01R-0851-07	0.186941345664237	0	0.143307942185444	0.0754133478939236	0	0.0829831853662904	0.0310393508649442	0.0495399401860587	0.024490250663246	0	0.00602226085644173	0.0216432221908721	0	0.0965036504483094	0.0607574566714328	0.110040146672998	0.00295035641383343	0.0255791123068736	0.064588810533672	0	0	0.0181996210814236	0.001	0.408846838860372	0.912939584741021
TCGA-46-3769-01A-01R-0980-07	0.0414142998001744	0	0.0213764733375656	0.135626476179655	0	0.253764548877122	0.0391272678596656	0.00955928870208106	0.0214907663822056	0	0.021140540412341	0	0.00219240912507886	0.0346312027210568	0.081359295401272	0.294647216420185	0.0215211018389184	0.00571533251752574	0.00667049929593658	0	0	0.00976328112921544	0.099	0.0877035655665858	1.05357116961994
TCGA-33-4587-01A-11R-2125-07	0.0431332729771935	0	0.0111823554935721	0.0975112436415817	0	0.225620022720292	0	0.0874083379309273	0.0139511209165729	0	0	0.0038171808875214	0.00552990691831253	0.227339323255906	0.120828620550742	0.108034045210354	0.00498071737217422	0.029932127304599	0.0192093789838703	0	0	0.00152234583638205	0.141	0.0633150800522751	1.07515494397009
TCGA-66-2737-01A-01R-0980-07	0.0911390735487563	0	0.114777506477894	0.0820722730183445	0	0.218004562008571	0.0305178052257875	0.00766672330813023	0.000604662367418208	0	0.0396656401016976	0	0.00263096825145149	0.0185003357452415	0.0670632430560563	0.197399755723303	0.0656401634583042	0.00927841025571171	0.00713181211395143	0.00858940576843821	0.028056758124072	0.0112609014468701	0.01	0.29695154636075	0.960772179794271
TCGA-63-A5M9-01A-11R-A26W-07	0.112249929208614	0	0.0220636079043214	0.122699381573469	0	0.173790092951619	0.0874738261114922	0.0152698325933243	0	0	0.000999519985230336	0.00873500105542371	0.00815805821630555	0.0874582455484629	0.100048712523241	0.122389452268599	0.0856308949157291	0.00507588412636136	0.0479575610178073	0	0	0	0.031	0.177352284501841	1.00741606610246
TCGA-37-4133-01A-01R-1100-07	0.0128166923727598	0	0.0719148644590276	0.141965031529983	0	0.162156976999797	0.084703760242752	0.064475287530029	0	0.00427836913464072	0	0.00403175734958789	0.00780654362495033	0	0.155560245300341	0.195989617776972	0.0414080611231297	0	0.0200925541799274	0	0.0123973860210044	0.020402852355099	0.054	0.128570743507175	1.03740136443185
TCGA-94-7943-01A-11R-2187-07	0.0685621443797995	0	0.037604571322357	0.0611814238726221	0	0.245357188628447	0	0.0414719386213024	0.0624773473360929	0	0	0.0188712261137714	0.0129177178747238	0.107242570740445	0.0606803457128094	0.100909983765202	0.105752741252435	0.0184911785569574	0.0347271335685347	0	0.0228643850966627	0.000888103157837881	0.038	0.147639904341592	1.02097716196688
TCGA-43-6647-01A-11R-1820-07	0.0336359125406227	0	0.00738262908675372	0.0310907009928392	0	0.228526973921495	0	0.0334288519970195	0.0391549674684267	0	0.0327091668292114	0	0	0.33339696316164	0.0604169647210816	0.107100057000058	0.0157011996850971	0.0195026570853201	0	0.052242620550062	0.00346243088076818	0.00224790407960438	0.2	0.0410991248050897	1.08819299121107
TCGA-92-8065-01A-11R-2247-07	0.0241041497227801	0	0.0458685848755289	0.121845181577988	0	0.101804563768379	0.0350778737145444	0.0627491398519928	0.0831700159333902	0	0	0.00536695822174145	0.0593469053716029	0.162346654973951	0.0683488295675821	0.185949730524262	0.018187370564584	0	0.0258340413316731	0	0	0	0.069	0.115416511876269	1.03653874174394
TCGA-66-2757-01A-01R-0851-07	0.0544448886926163	0	0.0491091150738713	0.192303260179633	0	0.0444097541068989	0.0503841314515998	0.107232584394181	0.0367520720394032	0	0.0444187770221851	0	0.00226910273813989	0.0697143709460559	0.105219839901034	0.189678567804727	0.00501466244030687	0.0331751953668997	0.0139481089302753	0	0	0.00192556891217333	0.038	0.146998053412719	1.02866987698268
TCGA-68-7756-01A-11R-2125-07	0.155522214617854	0	0.117856777046234	0.0477936115751914	0	0.118567955655034	0.0208531161974138	0.0294775820007111	0.0172732230193999	0	0.0363812016446291	0	0	0.275342827707243	0.029810344660074	0.104980202911494	0	0.00887220600362283	0	0.0372687369610982	0	0	0.00800000000000001	0.323771685083345	0.956177622031689
TCGA-43-8116-01A-11R-2247-07	0.00666966292244522	0.0434394609643247	0.0272692721101922	0.113311331470182	0	0.225581568626624	0.0565765817950575	0.0821539504234644	0	0	0.0198331088529175	0.0150291477627119	0	0.175846710908247	0.0788827669880465	0.0705023942212699	0	0.0257981650683727	0.0591058778861446	0	0	0	0.071	0.113527201541578	1.04252516746861
TCGA-33-4582-01A-01R-1443-07	0.153245183958733	0	0.0882614172398225	0.113484061325807	0	0.00247141225081704	0.0617372472619176	0.137741452546418	0.0225867344158664	0	0	0.0449001872760325	0.00526812161074093	0.0631882653293082	0.0851462277358498	0.106444113357851	0.0603542863825456	0.0412909633920373	0.0138803259162526	0	0	0	0.00900000000000001	0.314873160825484	0.955247824275994
TCGA-56-8308-01A-11R-2296-07	0.110709083875189	0	0.0980111306759341	0.076093908895344	0	0.0549596785699824	0	0.0386949164736797	0.0488574165217842	0	0	0.0274607155596894	0	0.254272541720898	0.0164224912271278	0.161236468254729	0.0406397631792514	0.0121902307684445	0.052454233691216	0	0	0.00799742058673044	0.013	0.268060142553316	0.977807247853226
TCGA-56-8624-01A-11R-2403-07	0.189618801786756	0	0.0332728261956742	0.0881162948301072	0	0.230152820750818	0	0.0520048603745405	0.0316461278220278	0	0	0.0300348789258103	0.0302192380309033	0.0854905497692008	0.021558842583325	0.0660189169307693	0.0173326680920033	0	0.124533173908064	0	0	0	0.00800000000000001	0.317572488321018	0.954072637830305
TCGA-34-5927-01A-11R-1820-07	0.0227744785212714	0	0.0695933980087945	0.10920582312883	0	0.0896682841878498	0.0273514047694444	0.152235491595399	0.0202102710122662	0	0.0801822753164251	0	0	0.185804732493677	0.101265255809783	0.109005722836887	0.00950811829857609	0.00184371365664328	0.0128454436532449	0	0	0.00850558671090858	0.05	0.131048026201115	1.03773878520733
TCGA-56-6546-01A-11R-1820-07	0.073603332004902	0	0.0750342787507437	0.129781465616472	0	0.100423849682253	0.0714599364041723	0.0548751570744398	0.0229861793113215	0	0.0422563057732808	0	0	0.221582742573536	0.0963556932946708	0.0782812034396672	0.0174396358714069	0	0.00730360886145297	0.00340805525729041	0	0.0052085560843903	0.022	0.21261795972573	1.00071946032868
TCGA-43-7657-01A-31R-2125-07	0.0581455500643727	0	0.106757641077021	0.0440560755854937	0	0.0187348199105419	0	0.0571460807532092	0.0157579986282109	0	0.0215290795039408	0	0	0.407240884885857	0.0455772723027219	0.132063531381467	0.0504221301774518	0	0.0425689357297125	0	0	0	0.027	0.189258712047425	1.03127554223436
TCGA-85-7696-01A-11R-2125-07	0.110089783019356	0	0.0237736409914565	0.0855252147914141	0	0.0530822185851567	0	0.0553281038340083	0.0602978010222046	0	0	0.0429237571465054	0	0.298733230195987	0.0910209309176023	0.166747146999523	0	0	0.0124781724967858	0	0	0	0.037	0.152911774931388	1.03533881436639
TCGA-66-2788-01A-01R-0980-07	0.0490015640426238	0	0.168984886500594	0.138773556804785	0	0.132384838241675	0.0154579060495203	0	0.0116740706939364	0	0.0259499015946516	0	0	0.104460363585166	0.141089681954145	0.108611990933687	0.0125683549324951	0.0149283826551465	0.0263168864075231	0	0	0.0497976156040515	0.01	0.29686720585689	0.968532827174757
TCGA-85-A4QR-01A-11R-A24Z-07	0.151727134433824	0	0.135742531103532	0.0548957048283491	0	0.194374926163956	0	0.188542889085232	0	0	0.00614307040596695	0.0242078345551754	0.0244023992353719	0.0425674436724167	0	0.0184585076900518	0	0.158937558826124	0	0	0	0	0.00900000000000001	0.316552989911335	0.9649173365027
TCGA-NK-A5D1-01A-11R-A26W-07	0.193706249246561	0	0.0714265964395511	0.144361548391277	0	0.0484541172564588	0.0234732861308779	0.0211961704255216	0.0357385297054007	0	0	0.0463711263777007	0	0.24937305114554	0.0712484610906986	0.062245489242094	0	0	0.0324053745483188	0	0	0	0.005	0.338715278838867	0.947720325362157
